primary_label,latitude,longitude,scientific_name,encoded_label
comgre,62.142,73.7097,Tringa nebularia,37
comgre,62.1266,73.7742,Tringa nebularia,37
comgre,62.127,73.7749,Tringa nebularia,37
comgre,62.1257,73.979,Tringa nebularia,37
comgre,40.2039,17.9259,Tringa nebularia,37
comgre,47.7274,8.9399,Tringa nebularia,37
comgre,54.5632,8.8752,Tringa nebularia,37
comgre,41.5781,0.3814,Tringa nebularia,37
comgre,47.9572,10.9617,Tringa nebularia,37
comgre,41.681,0.9549,Tringa nebularia,37
comgre,41.5201,-8.7828,Tringa nebularia,37
comgre,40.6389,0.7406,Tringa nebularia,37
comgre,16.1512,-22.8991,Tringa nebularia,37
comgre,48.6716,1.9949,Tringa nebularia,37
comgre,32.7013,34.9403,Tringa nebularia,37
comgre,52.0172,-0.34,Tringa nebularia,37
comgre,58.9279,22.0413,Tringa nebularia,37
comgre,56.7239,46.9036,Tringa nebularia,37
comgre,52.1418,5.3724,Tringa nebularia,37
comgre,56.7451,12.6311,Tringa nebularia,37
comgre,50.8297,3.2408,Tringa nebularia,37
comgre,51.542,143.3598,Tringa nebularia,37
comgre,55.6312,47.1285,Tringa nebularia,37
comgre,56.6954,46.9404,Tringa nebularia,37
comgre,48.7221,-3.5738,Tringa nebularia,37
comgre,51.8096,16.6488,Tringa nebularia,37
comgre,47.4722,7.1119,Tringa nebularia,37
comgre,50.1191,18.9721,Tringa nebularia,37
comgre,52.0612,5.371,Tringa nebularia,37
comgre,43.3494,4.7928,Tringa nebularia,37
comgre,43.3492,4.7929,Tringa nebularia,37
comgre,49.4476,0.3083,Tringa nebularia,37
comgre,37.1178,-8.6828,Tringa nebularia,37
comgre,24.4203,54.5268,Tringa nebularia,37
comgre,53.9299,-2.9833,Tringa nebularia,37
comgre,43.5426,1.6093,Tringa nebularia,37
comgre,40.7834,0.7117,Tringa nebularia,37
comgre,49.9142,-6.3071,Tringa nebularia,37
comgre,53.1562,4.8738,Tringa nebularia,37
comgre,49.9115,-6.3023,Tringa nebularia,37
comgre,64.4623,13.3426,Tringa nebularia,37
comgre,-3.3431,39.9567,Tringa nebularia,37
comgre,51.1715,-0.5644,Tringa nebularia,37
comgre,45.8271,1.293,Tringa nebularia,37
comgre,41.9759,2.7967,Tringa nebularia,37
comgre,39.4696,-0.3522,Tringa nebularia,37
comgre,50.8338,19.7245,Tringa nebularia,37
comgre,48.0228,0.1995,Tringa nebularia,37
comgre,44.8584,4.949,Tringa nebularia,37
comgre,50.7542,4.5672,Tringa nebularia,37
comgre,50.7193,3.2228,Tringa nebularia,37
comgre,47.6568,7.4228,Tringa nebularia,37
comgre,51.0406,3.713,Tringa nebularia,37
comgre,51.4273,23.1302,Tringa nebularia,37
comgre,41.2243,1.7254,Tringa nebularia,37
comgre,47.3523,0.734,Tringa nebularia,37
comgre,64.669,17.7064,Tringa nebularia,37
comgre,60.2146,25.01,Tringa nebularia,37
comgre,65.1761,18.8739,Tringa nebularia,37
comgre,60.5334,-1.3914,Tringa nebularia,37
comgre,56.4417,12.5615,Tringa nebularia,37
comgre,53.8036,13.8248,Tringa nebularia,37
comgre,43.5352,-1.4475,Tringa nebularia,37
comgre,64.482,13.3188,Tringa nebularia,37
comgre,43.7545,-0.8624,Tringa nebularia,37
comgre,50.7347,3.2143,Tringa nebularia,37
comgre,46.4168,-1.5399,Tringa nebularia,37
comgre,43.6745,4.6613,Tringa nebularia,37
comgre,68.0478,21.7528,Tringa nebularia,37
comgre,52.3501,5.0009,Tringa nebularia,37
comgre,43.5349,4.6443,Tringa nebularia,37
comgre,68.8214,16.5571,Tringa nebularia,37
comgre,45.1088,18.4302,Tringa nebularia,37
comgre,50.7173,2.9048,Tringa nebularia,37
comgre,51.805,16.6527,Tringa nebularia,37
comgre,48.8268,3.0707,Tringa nebularia,37
comgre,42.5378,-8.8728,Tringa nebularia,37
comgre,51.8059,16.6504,Tringa nebularia,37
comgre,49.3907,-1.1681,Tringa nebularia,37
comgre,64.5789,26.6691,Tringa nebularia,37
comgre,44.0635,1.9515,Tringa nebularia,37
comgre,40.7784,0.7213,Tringa nebularia,37
comgre,52.5386,19.2151,Tringa nebularia,37
comgre,51.4023,4.4307,Tringa nebularia,37
comgre,66.1217,29.2377,Tringa nebularia,37
comgre,51.3123,22.9759,Tringa nebularia,37
comgre,48.3421,-4.4003,Tringa nebularia,37
comgre,36.741,35.6243,Tringa nebularia,37
comgre,51.8503,-8.2943,Tringa nebularia,37
comgre,51.8585,-8.2699,Tringa nebularia,37
comgre,37.1357,-7.6138,Tringa nebularia,37
comgre,57.0161,-6.2787,Tringa nebularia,37
comgre,48.6741,2.4511,Tringa nebularia,37
comgre,40.653,0.705,Tringa nebularia,37
comgre,47.4901,-0.6107,Tringa nebularia,37
comgre,57.0112,-6.2791,Tringa nebularia,37
comgre,54.2386,-0.4196,Tringa nebularia,37
comgre,49.2459,4.0444,Tringa nebularia,37
comgre,45.7896,4.9776,Tringa nebularia,37
comgre,41.4875,2.3653,Tringa nebularia,37
comgre,50.3732,8.8616,Tringa nebularia,37
comgre,60.2357,25.0058,Tringa nebularia,37
comgre,51.589,6.1757,Tringa nebularia,37
comgre,43.1075,6.1562,Tringa nebularia,37
comgre,51.9512,5.956,Tringa nebularia,37
comgre,60.0127,-1.2273,Tringa nebularia,37
comgre,51.741,5.8035,Tringa nebularia,37
comgre,60.5779,4.9545,Tringa nebularia,37
comgre,58.6397,16.7958,Tringa nebularia,37
comgre,55.5566,8.0872,Tringa nebularia,37
comgre,63.4616,19.6267,Tringa nebularia,37
comgre,62.8631,12.8792,Tringa nebularia,37
comgre,57.014,-6.2797,Tringa nebularia,37
comgre,62.8516,12.999,Tringa nebularia,37
comgre,43.7412,-7.867,Tringa nebularia,37
comgre,53.2509,5.598,Tringa nebularia,37
comgre,52.9036,23.8812,Tringa nebularia,37
comgre,27.5811,84.4788,Tringa nebularia,37
comgre,58.036,24.4525,Tringa nebularia,37
comgre,51.4522,-9.8189,Tringa nebularia,37
comgre,51.9839,5.3368,Tringa nebularia,37
comgre,-33.6706,26.6437,Tringa nebularia,37
comgre,53.1101,-0.4035,Tringa nebularia,37
comgre,48.6312,1.6872,Tringa nebularia,37
comgre,60.2686,5.2234,Tringa nebularia,37
comgre,54.1145,-0.1224,Tringa nebularia,37
comgre,49.5913,10.9708,Tringa nebularia,37
comgre,46.2681,-1.1987,Tringa nebularia,37
comgre,47.3896,4.3069,Tringa nebularia,37
comgre,43.4917,-8.2014,Tringa nebularia,37
comgre,59.9233,-1.29,Tringa nebularia,37
comgre,47.9622,10.9617,Tringa nebularia,37
comgre,47.0459,7.0509,Tringa nebularia,37
comgre,52.8695,-2.1054,Tringa nebularia,37
comgre,51.7744,16.5996,Tringa nebularia,37
comgre,52.0311,8.505,Tringa nebularia,37
comgre,51.8056,16.6515,Tringa nebularia,37
comgre,47.8606,11.0631,Tringa nebularia,37
comgre,42.8509,-9.1077,Tringa nebularia,37
comgre,41.4853,-7.7073,Tringa nebularia,37
comgre,51.4812,-9.7785,Tringa nebularia,37
comgre,55.2655,-8.2304,Tringa nebularia,37
comgre,57.6126,-1.906,Tringa nebularia,37
comgre,22.4936,114.0336,Tringa nebularia,37
comgre,22.5011,114.0723,Tringa nebularia,37
comgre,52.1963,-6.4439,Tringa nebularia,37
comgre,46.186,25.3943,Tringa nebularia,37
comgre,50.2527,1.5924,Tringa nebularia,37
comgre,5.0886,-1.3567,Tringa nebularia,37
comgre,31.4845,121.3634,Tringa nebularia,37
comgre,49.924,19.2309,Tringa nebularia,37
comgre,42.4928,-8.8177,Tringa nebularia,37
comgre,58.4696,26.3425,Tringa nebularia,37
comgre,47.4061,-1.4836,Tringa nebularia,37
comgre,50.906,-1.3448,Tringa nebularia,37
comgre,59.9674,17.9371,Tringa nebularia,37
comgre,63.5354,19.7676,Tringa nebularia,37
comgre,50.6926,-1.1103,Tringa nebularia,37
comgre,53.5342,8.6032,Tringa nebularia,37
comgre,31.1741,121.4214,Tringa nebularia,37
comgre,45.2679,68.9222,Tringa nebularia,37
comgre,49.9986,19.475,Tringa nebularia,37
comgre,50.434,20.1538,Tringa nebularia,37
comgre,64.1094,30.4023,Tringa nebularia,37
comgre,64.1242,29.7666,Tringa nebularia,37
comgre,50.6041,5.6641,Tringa nebularia,37
comgre,57.7446,10.6456,Tringa nebularia,37
comgre,45.771,15.89,Tringa nebularia,37
comgre,50.6449,-1.2318,Tringa nebularia,37
comgre,17.036,42.993,Tringa nebularia,37
comgre,46.7876,4.8606,Tringa nebularia,37
comgre,41.8789,-8.8325,Tringa nebularia,37
comgre,64.7528,26.7513,Tringa nebularia,37
comgre,51.8267,5.1296,Tringa nebularia,37
comgre,41.9919,1.5099,Tringa nebularia,37
comgre,40.6474,0.7309,Tringa nebularia,37
comgre,-4.8379,39.2142,Tringa nebularia,37
comgre,56.5374,9.3704,Tringa nebularia,37
comgre,31.7261,117.4128,Tringa nebularia,37
comgre,47.5321,9.7342,Tringa nebularia,37
comgre,53.2661,-6.1395,Tringa nebularia,37
comgre,31.313,121.9005,Tringa nebularia,37
comgre,47.2434,92.6651,Tringa nebularia,37
comgre,40.7777,0.7219,Tringa nebularia,37
comgre,48.0813,92.5326,Tringa nebularia,37
comgre,58.0243,-4.4018,Tringa nebularia,37
comgre,-34.829,138.526,Tringa nebularia,37
comgre,40.6778,0.7996,Tringa nebularia,37
comgre,21.4274,109.2522,Tringa nebularia,37
comgre,,,Tringa nebularia,37
comgre,38.7035,-27.0464,Tringa nebularia,37
comgre,38.7351,-27.0605,Tringa nebularia,37
comgre,52.0773,4.7608,Tringa nebularia,37
comgre,40.805,-6.8911,Tringa nebularia,37
comgre,43.2083,3.1968,Tringa nebularia,37
comgre,31.4797,121.9386,Tringa nebularia,37
comgre,43.3474,4.7945,Tringa nebularia,37
comgre,42.9037,13.9077,Tringa nebularia,37
comgre,53.3588,5.2134,Tringa nebularia,37
comgre,47.515,4.1549,Tringa nebularia,37
comgre,48.6417,-4.4059,Tringa nebularia,37
comgre,52.1037,6.7019,Tringa nebularia,37
comgre,54.1951,-3.0927,Tringa nebularia,37
comgre,50.8425,3.3232,Tringa nebularia,37
comgre,24.8251,121.8106,Tringa nebularia,37
comgre,53.5833,-1.766,Tringa nebularia,37
comgre,37.3913,-6.2057,Tringa nebularia,37
comgre,45.3672,-0.7138,Tringa nebularia,37
comgre,45.0844,-0.6891,Tringa nebularia,37
comgre,41.3443,-0.6639,Tringa nebularia,37
comgre,36.287,33.9832,Tringa nebularia,37
comgre,30.9514,121.9605,Tringa nebularia,37
comgre,47.4199,-0.4446,Tringa nebularia,37
comgre,58.1774,24.4573,Tringa nebularia,37
comgre,59.1577,27.7135,Tringa nebularia,37
comgre,53.8643,8.5983,Tringa nebularia,37
comgre,65.4229,29.0841,Tringa nebularia,37
comgre,43.1401,-2.5354,Tringa nebularia,37
comgre,43.1896,-0.4409,Tringa nebularia,37
comgre,50.8235,4.3844,Tringa nebularia,37
comgre,59.8025,17.6311,Tringa nebularia,37
comgre,51.7244,6.017,Tringa nebularia,37
comgre,48.9525,4.3751,Tringa nebularia,37
comgre,51.6672,3.7159,Tringa nebularia,37
comgre,50.7991,0.2657,Tringa nebularia,37
comgre,51.5856,21.6636,Tringa nebularia,37
comgre,58.7396,17.8657,Tringa nebularia,37
comgre,48.5035,16.9248,Tringa nebularia,37
comgre,43.6207,3.8725,Tringa nebularia,37
comgre,48.8616,2.3935,Tringa nebularia,37
comgre,47.0432,7.2783,Tringa nebularia,37
comgre,53.93,-6.5882,Tringa nebularia,37
comgre,31.2164,121.9213,Tringa nebularia,37
comgre,51.8846,-7.8761,Tringa nebularia,37
comgre,49.1803,9.6933,Tringa nebularia,37
comgre,54.3845,8.6496,Tringa nebularia,37
comgre,54.2724,8.8713,Tringa nebularia,37
comgre,68.7819,27.3923,Tringa nebularia,37
comgre,31.4855,121.9593,Tringa nebularia,37
comgre,31.3039,122.0923,Tringa nebularia,37
comgre,39.6241,16.7552,Tringa nebularia,37
comgre,30.9433,121.9669,Tringa nebularia,37
comgre,30.8135,121.5301,Tringa nebularia,37
comgre,39.8179,123.8859,Tringa nebularia,37
comgre,47.8915,2.0253,Tringa nebularia,37
comgre,37.7352,-7.9619,Tringa nebularia,37
comgre,48.2078,9.8415,Tringa nebularia,37
comgre,17.8363,102.667,Tringa nebularia,37
comior1,23.5778,86.8512,Aegithina tiphia,38
comior1,13.9667,104.8833,Aegithina tiphia,38
comior1,22.456,88.404,Aegithina tiphia,38
comior1,11.3473,107.1501,Aegithina tiphia,38
comior1,,,Aegithina tiphia,38
comior1,19.238,72.9618,Aegithina tiphia,38
comior1,11.0822,76.7869,Aegithina tiphia,38
comior1,-8.4923,115.2652,Aegithina tiphia,38
comior1,1.352,103.8206,Aegithina tiphia,38
comior1,6.3717,116.4459,Aegithina tiphia,38
comior1,5.482,118.2376,Aegithina tiphia,38
comior1,4.4724,101.1674,Aegithina tiphia,38
comior1,5.4521,100.4519,Aegithina tiphia,38
comior1,-8.7444,115.223,Aegithina tiphia,38
comior1,-8.7868,115.2218,Aegithina tiphia,38
comior1,10.198,118.912,Aegithina tiphia,38
comior1,21.5848,71.3117,Aegithina tiphia,38
comior1,23.5238,87.357,Aegithina tiphia,38
comior1,18.3802,73.7679,Aegithina tiphia,38
comior1,6.3984,81.482,Aegithina tiphia,38
comior1,3.3367,101.2439,Aegithina tiphia,38
comior1,15.4346,74.0985,Aegithina tiphia,38
comior1,-8.8258,115.2124,Aegithina tiphia,38
comior1,18.4426,74.0179,Aegithina tiphia,38
comior1,7.2847,80.6371,Aegithina tiphia,38
comior1,6.3161,81.483,Aegithina tiphia,38
comior1,10.1369,76.4567,Aegithina tiphia,38
comior1,-6.0187,106.1947,Aegithina tiphia,38
comior1,5.4626,118.2526,Aegithina tiphia,38
comior1,-2.9444,114.1861,Aegithina tiphia,38
comior1,-4.9178,105.7489,Aegithina tiphia,38
comior1,11.2759,76.2188,Aegithina tiphia,38
comior1,26.8453,81.0731,Aegithina tiphia,38
comior1,12.9912,80.2363,Aegithina tiphia,38
comior1,-6.1745,105.9697,Aegithina tiphia,38
comior1,11.9965,79.8159,Aegithina tiphia,38
comior1,12.0187,79.8118,Aegithina tiphia,38
comior1,3.3402,101.2498,Aegithina tiphia,38
comior1,9.1385,98.6199,Aegithina tiphia,38
comior1,12.4671,108.3387,Aegithina tiphia,38
comior1,12.2714,109.1138,Aegithina tiphia,38
comior1,12.218,108.88,Aegithina tiphia,38
comior1,19.2019,72.9202,Aegithina tiphia,38
comior1,16.8152,74.1117,Aegithina tiphia,38
comior1,27.6334,84.2001,Aegithina tiphia,38
comior1,14.976,74.2062,Aegithina tiphia,38
comior1,23.1477,89.1705,Aegithina tiphia,38
comior1,15.5286,73.8357,Aegithina tiphia,38
comior1,15.6195,73.8414,Aegithina tiphia,38
comior1,17.5093,78.2972,Aegithina tiphia,38
comior1,8.9139,98.5209,Aegithina tiphia,38
comior1,10.5481,76.2783,Aegithina tiphia,38
comior1,1.4181,103.7248,Aegithina tiphia,38
comior1,8.1991,98.7727,Aegithina tiphia,38
comior1,3.338,101.241,Aegithina tiphia,38
comior1,12.228,99.9701,Aegithina tiphia,38
comior1,12.4197,99.9799,Aegithina tiphia,38
comior1,27.5612,84.5189,Aegithina tiphia,38
comior1,9.131,98.2612,Aegithina tiphia,38
comior1,11.4377,107.4193,Aegithina tiphia,38
comior1,8.9113,98.5421,Aegithina tiphia,38
comior1,11.2499,76.7839,Aegithina tiphia,38
comior1,-7.2435,109.1279,Aegithina tiphia,38
comior1,-7.1075,110.4256,Aegithina tiphia,38
comior1,-7.029,110.4012,Aegithina tiphia,38
comior1,5.9873,116.0889,Aegithina tiphia,38
comior1,-8.4221,115.296,Aegithina tiphia,38
comior1,9.7991,76.2935,Aegithina tiphia,38
comior1,13.8549,100.4735,Aegithina tiphia,38
comior1,12.311,76.6327,Aegithina tiphia,38
comior1,13.5776,100.4413,Aegithina tiphia,38
comior1,13.3605,74.7864,Aegithina tiphia,38
comior1,13.347,74.788,Aegithina tiphia,38
comior1,24.4036,72.5247,Aegithina tiphia,38
comior1,21.2001,70.9233,Aegithina tiphia,38
comior1,12.8323,80.0382,Aegithina tiphia,38
comior1,2.3027,111.8888,Aegithina tiphia,38
comior1,20.1131,99.2603,Aegithina tiphia,38
comior1,18.6706,98.6413,Aegithina tiphia,38
comior1,8.083,98.2936,Aegithina tiphia,38
comior1,8.8445,98.2729,Aegithina tiphia,38
comior1,21.9226,101.2617,Aegithina tiphia,38
comior1,1.314,103.8152,Aegithina tiphia,38
comior1,12.5509,102.0452,Aegithina tiphia,38
comior1,23.8505,72.1912,Aegithina tiphia,38
comior1,12.2447,79.3986,Aegithina tiphia,38
comior1,26.1903,91.692,Aegithina tiphia,38
comior1,13.6596,79.4575,Aegithina tiphia,38
comior1,23.2357,90.0138,Aegithina tiphia,38
comior1,13.2036,100.9879,Aegithina tiphia,38
comior1,17.3152,77.8668,Aegithina tiphia,38
comior1,16.9621,73.7996,Aegithina tiphia,38
comior1,17.4684,73.4919,Aegithina tiphia,38
comior1,18.7635,73.4297,Aegithina tiphia,38
comior1,1.2914,103.7667,Aegithina tiphia,38
comior1,13.8504,100.4844,Aegithina tiphia,38
comior1,27.5334,84.3334,Aegithina tiphia,38
comior1,14.8506,105.8637,Aegithina tiphia,38
comior1,15.3622,73.8918,Aegithina tiphia,38
comior1,14.3819,101.8782,Aegithina tiphia,38
comior1,12.551,102.0449,Aegithina tiphia,38
comior1,12.5512,102.0451,Aegithina tiphia,38
comior1,12.5513,102.0451,Aegithina tiphia,38
comior1,6.004,80.5142,Aegithina tiphia,38
comior1,1.336245,103.82292,Aegithina tiphia,38
comior1,5.2786,100.2419,Aegithina tiphia,38
comior1,13.9685,100.4153,Aegithina tiphia,38
comior1,10.3862,77.547,Aegithina tiphia,38
comior1,3.3519,101.2424,Aegithina tiphia,38
comior1,4.386,102.401,Aegithina tiphia,38
comior1,19.837,102.132,Aegithina tiphia,38
comior1,1.4202,103.7203,Aegithina tiphia,38
comior1,21.5856,72.1336,Aegithina tiphia,38
comior1,18.0362,102.373,Aegithina tiphia,38
comior1,1.4091,103.9544,Aegithina tiphia,38
comior1,-7.8058,110.1296,Aegithina tiphia,38
comior1,17.4766,104.8516,Aegithina tiphia,38
comior1,19.9049,102.1405,Aegithina tiphia,38
comior1,10.6406,76.1929,Aegithina tiphia,38
comior1,1.4473,103.7277,Aegithina tiphia,38
comior1,17.5898,96.5766,Aegithina tiphia,38
comior1,19.5573,97.1643,Aegithina tiphia,38
comior1,20.6147,93.1774,Aegithina tiphia,38
comior1,1.4394,103.7349,Aegithina tiphia,38
comior1,13.9446,105.9283,Aegithina tiphia,38
comior1,14.8852,105.9017,Aegithina tiphia,38
comior1,14.892,105.8667,Aegithina tiphia,38
comior1,18.1996,102.2197,Aegithina tiphia,38
comior1,13.2038,100.9879,Aegithina tiphia,38
comior1,20.7389,86.8679,Aegithina tiphia,38
comior1,1.4479,103.7246,Aegithina tiphia,38
comior1,5.415,118.0361,Aegithina tiphia,38
comior1,5.5215,118.2931,Aegithina tiphia,38
comior1,1.2875,103.8704,Aegithina tiphia,38
comior1,1.4154,103.718,Aegithina tiphia,38
comior1,1.446,103.7247,Aegithina tiphia,38
comior1,17.5377,73.1764,Aegithina tiphia,38
comior1,1.3619,103.7753,Aegithina tiphia,38
comior1,21.9137,101.2721,Aegithina tiphia,38
comior1,20.0096,100.4289,Aegithina tiphia,38
comior1,20.0663,100.5418,Aegithina tiphia,38
comior1,8.1943,98.2889,Aegithina tiphia,38
comior1,26.0929,91.7483,Aegithina tiphia,38
comior1,12.8118,99.5644,Aegithina tiphia,38
comior1,17.9429,102.7546,Aegithina tiphia,38
comior1,20.0745,99.0979,Aegithina tiphia,38
comior1,24.5883,72.7161,Aegithina tiphia,38
comior1,19.1182,102.3711,Aegithina tiphia,38
comior1,20.1418,100.5267,Aegithina tiphia,38
comior1,19.8891,102.1389,Aegithina tiphia,38
comior1,13.7747,100.8919,Aegithina tiphia,38
comior1,13.9114,100.4762,Aegithina tiphia,38
comkin1,52.1228,4.307,Alcedo atthis,39
comkin1,20.702,58.667,Alcedo atthis,39
comkin1,52.6372,13.4587,Alcedo atthis,39
comkin1,36.3709,127.3378,Alcedo atthis,39
comkin1,54.9208,46.5848,Alcedo atthis,39
comkin1,43.5848,-1.3987,Alcedo atthis,39
comkin1,48.3447,10.9154,Alcedo atthis,39
comkin1,52.327,20.931,Alcedo atthis,39
comkin1,41.5048,0.547,Alcedo atthis,39
comkin1,53.0666,20.2324,Alcedo atthis,39
comkin1,52.3363,13.809,Alcedo atthis,39
comkin1,40.2668,67.7498,Alcedo atthis,39
comkin1,39.1382,66.8735,Alcedo atthis,39
comkin1,51.4658,-0.5415,Alcedo atthis,39
comkin1,46.1323,5.9406,Alcedo atthis,39
comkin1,35.4762,23.9323,Alcedo atthis,39
comkin1,50.7982,3.5157,Alcedo atthis,39
comkin1,37.4176,-5.9972,Alcedo atthis,39
comkin1,-7.7072,126.2796,Alcedo atthis,39
comkin1,18.4426,74.0179,Alcedo atthis,39
comkin1,14.6513,121.0432,Alcedo atthis,39
comkin1,51.4039,-0.5143,Alcedo atthis,39
comkin1,53.8739,-1.8813,Alcedo atthis,39
comkin1,51.7282,5.615,Alcedo atthis,39
comkin1,50.8399,3.3177,Alcedo atthis,39
comkin1,47.2309,7.6077,Alcedo atthis,39
comkin1,44.4087,-1.1749,Alcedo atthis,39
comkin1,49.0808,8.3482,Alcedo atthis,39
comkin1,42.4872,24.3248,Alcedo atthis,39
comkin1,43.7953,132.5283,Alcedo atthis,39
comkin1,44.3602,132.7989,Alcedo atthis,39
comkin1,42.4294,130.6387,Alcedo atthis,39
comkin1,51.3104,1.3396,Alcedo atthis,39
comkin1,58.1214,13.2856,Alcedo atthis,39
comkin1,45.6441,10.0267,Alcedo atthis,39
comkin1,10.4084,76.7191,Alcedo atthis,39
comkin1,39.0558,-8.1204,Alcedo atthis,39
comkin1,37.9437,-6.159,Alcedo atthis,39
comkin1,42.4789,24.3299,Alcedo atthis,39
comkin1,52.129,4.311,Alcedo atthis,39
comkin1,42.5008,24.3642,Alcedo atthis,39
comkin1,52.338,13.8278,Alcedo atthis,39
comkin1,48.3062,10.9337,Alcedo atthis,39
comkin1,52.4598,21.0669,Alcedo atthis,39
comkin1,37.0951,-6.0386,Alcedo atthis,39
comkin1,37.2072,-6.1784,Alcedo atthis,39
comkin1,37.3576,-5.9336,Alcedo atthis,39
comkin1,20.1856,96.4863,Alcedo atthis,39
comkin1,49.972,18.9187,Alcedo atthis,39
comkin1,46.9751,7.0553,Alcedo atthis,39
comkin1,46.9751,7.0551,Alcedo atthis,39
comkin1,45.4611,10.6398,Alcedo atthis,39
comkin1,22.3503,113.5866,Alcedo atthis,39
comkin1,37.2452,-6.2638,Alcedo atthis,39
comkin1,25.106,121.475,Alcedo atthis,39
comkin1,34.3278,8.5725,Alcedo atthis,39
comkin1,51.3065,1.2909,Alcedo atthis,39
comkin1,54.2691,10.4805,Alcedo atthis,39
comkin1,49.634,26.2213,Alcedo atthis,39
comkin1,23.1477,89.1705,Alcedo atthis,39
comkin1,44.6967,34.3473,Alcedo atthis,39
comkin1,46.6451,2.6944,Alcedo atthis,39
comkin1,51.41,6.8777,Alcedo atthis,39
comkin1,52.4143,5.2246,Alcedo atthis,39
comkin1,47.6802,9.391,Alcedo atthis,39
comkin1,49.0239,5.8028,Alcedo atthis,39
comkin1,47.6905,18.2809,Alcedo atthis,39
comkin1,23.8307,120.8046,Alcedo atthis,39
comkin1,23.827,120.8015,Alcedo atthis,39
comkin1,41.5426,1.8774,Alcedo atthis,39
comkin1,43.6073,4.2865,Alcedo atthis,39
comkin1,41.5527,1.8753,Alcedo atthis,39
comkin1,52.6045,1.4558,Alcedo atthis,39
comkin1,48.3126,10.9312,Alcedo atthis,39
comkin1,43.6226,4.3362,Alcedo atthis,39
comkin1,42.9037,13.9077,Alcedo atthis,39
comkin1,51.4834,0.2942,Alcedo atthis,39
comkin1,53.0522,14.2809,Alcedo atthis,39
comkin1,50.4328,16.2267,Alcedo atthis,39
comkin1,29.3702,79.5836,Alcedo atthis,39
comkin1,37.8844,-4.782,Alcedo atthis,39
comkin1,37.8776,-4.7723,Alcedo atthis,39
comkin1,52.3936,13.7022,Alcedo atthis,39
comkin1,41.957,-8.7464,Alcedo atthis,39
comkin1,52.497,0.722,Alcedo atthis,39
comkin1,12.5899,78.6377,Alcedo atthis,39
comkin1,52.4936,13.8113,Alcedo atthis,39
comkin1,41.5118,-8.327,Alcedo atthis,39
comkin1,50.177,8.6558,Alcedo atthis,39
comkin1,50.1779,8.6715,Alcedo atthis,39
comkin1,59.7923,17.6647,Alcedo atthis,39
comkin1,45.9975,11.3027,Alcedo atthis,39
comkin1,37.8789,-4.7699,Alcedo atthis,39
comkin1,49.1056,8.3678,Alcedo atthis,39
comkin1,46.5177,6.5864,Alcedo atthis,39
comkin1,6.4682,80.8905,Alcedo atthis,39
comkin1,37.1538,-7.6735,Alcedo atthis,39
comkin1,45.4606,10.6402,Alcedo atthis,39
comkin1,53.3633,-1.4895,Alcedo atthis,39
comkin1,48.2741,10.8188,Alcedo atthis,39
comkin1,51.4213,5.4732,Alcedo atthis,39
comkin1,40.7281,-7.0849,Alcedo atthis,39
comkin1,46.6929,0.5078,Alcedo atthis,39
comkin1,48.675,2.3501,Alcedo atthis,39
comkin1,48.9459,2.7947,Alcedo atthis,39
comkin1,52.765,4.6623,Alcedo atthis,39
comkin1,14.7752,78.5701,Alcedo atthis,39
comkin1,37.1866,-7.4373,Alcedo atthis,39
comkin1,56.1601,47.5026,Alcedo atthis,39
comkin1,56.1832,46.1057,Alcedo atthis,39
comkin1,48.8306,2.1999,Alcedo atthis,39
comkin1,45.6396,11.3058,Alcedo atthis,39
comkin1,37.1178,-8.6828,Alcedo atthis,39
comkin1,59.1266,18.3578,Alcedo atthis,39
comkin1,37.1817,-7.5828,Alcedo atthis,39
comkin1,50.1536,18.9993,Alcedo atthis,39
comkin1,47.8544,11.0639,Alcedo atthis,39
comkin1,1.4478,103.725,Alcedo atthis,39
comkin1,52.5495,-0.7436,Alcedo atthis,39
comkin1,58.1629,13.1204,Alcedo atthis,39
comkin1,53.5692,14.569,Alcedo atthis,39
comkin1,58.0213,13.0728,Alcedo atthis,39
comkin1,58.1658,12.9337,Alcedo atthis,39
comkin1,49.8283,8.4235,Alcedo atthis,39
comkin1,50.8766,19.7521,Alcedo atthis,39
comkin1,50.8766,19.7522,Alcedo atthis,39
comkin1,48.9823,2.1633,Alcedo atthis,39
comkin1,44.6562,-1.2553,Alcedo atthis,39
comkin1,52.2892,-2.4197,Alcedo atthis,39
comkin1,50.0818,18.9678,Alcedo atthis,39
comkin1,52.4172,13.6888,Alcedo atthis,39
comkin1,-5.78169,154.75368,Alcedo atthis,39
comkin1,50.8852,4.3316,Alcedo atthis,39
comkin1,37.1551,-7.6945,Alcedo atthis,39
comkin1,60.3426,17.5328,Alcedo atthis,39
comkin1,35.3604,127.0585,Alcedo atthis,39
comkin1,52.1418,5.3724,Alcedo atthis,39
comkin1,39.6216,-0.2614,Alcedo atthis,39
comkin1,41.098,1.1598,Alcedo atthis,39
comkin1,50.1098,19.2342,Alcedo atthis,39
comkin1,52.2935,13.7407,Alcedo atthis,39
comkin1,37.9775,-5.0171,Alcedo atthis,39
comkin1,52.5983,13.4333,Alcedo atthis,39
comkin1,59.3607,18.0762,Alcedo atthis,39
comkin1,43.5349,4.6443,Alcedo atthis,39
comkin1,50.1783,8.6645,Alcedo atthis,39
comkin1,50.1764,8.6559,Alcedo atthis,39
